omimId,moi
OMIM:605726,AR
OMIM:605735,AD
OMIM:605750,AD
OMIM:605751,AD
OMIM:605779,AD
OMIM:605808,AD
OMIM:605809,AD;AR
OMIM:605814,AR
OMIM:605818,AR
OMIM:605820,AR
OMIM:605822,AR
OMIM:605827,AD
OMIM:605850,AR
OMIM:605899,AR
OMIM:605909,AR
OMIM:605911,AR
OMIM:605967,AD
OMIM:606002,AR
OMIM:606003,AR
OMIM:606012,AD
OMIM:606053,AD
OMIM:606054,AR
OMIM:606056,AR
OMIM:606068,AR
OMIM:606069,AD
OMIM:606070,AD
OMIM:606071,AD
OMIM:606072,AD
OMIM:606159,AD
OMIM:606164,AD
OMIM:606170,AD
OMIM:606176,AR
OMIM:606217,AD
OMIM:606220,AR
OMIM:606232,AD
OMIM:606240,AD
OMIM:606242,AR
OMIM:606263,AD
OMIM:606282,AD
OMIM:606324,AR
OMIM:606346,AD
OMIM:606353,AR
OMIM:606367,AR
OMIM:606392,AD
OMIM:606394,AD
OMIM:606407,AR
OMIM:606408,AR
OMIM:606438,AD
OMIM:606445,AD
OMIM:606451,AD
OMIM:606482,AD
OMIM:606483,AD
OMIM:606519,XLD
OMIM:606528,AR
OMIM:606545,AR
OMIM:606552,AD
OMIM:606554,AD
OMIM:606574,AR
OMIM:606593,AR
OMIM:606595,AD
OMIM:606612,AR
OMIM:606631,AD
OMIM:606640,AD
OMIM:606658,AD
OMIM:606660,AD
OMIM:606661,AD
OMIM:606664,AR
OMIM:606685,AD
OMIM:606688,AD
OMIM:606693,AR
OMIM:606703,AD
OMIM:606705,AD
OMIM:606713,AD
OMIM:606719,AD
OMIM:606721,AD
OMIM:606744,AR
OMIM:606762,AD
OMIM:606763,AR
OMIM:606764,AD
OMIM:606766,AD
OMIM:606768,AR
OMIM:606772,AR
OMIM:606777,AD;AR
OMIM:606785,AR
OMIM:606798,AD
OMIM:606812,AR
OMIM:606824,AR
OMIM:606835,AD
OMIM:606843,AR
OMIM:606851,AR
OMIM:606854,AR
OMIM:606856,AD
OMIM:606889,AD
OMIM:606893,AR
OMIM:606895,AD
OMIM:606943,AR
OMIM:606952,AR
OMIM:606966,AR
OMIM:606995,AR
OMIM:606996,AR
OMIM:607004,AD
OMIM:607014,AR
OMIM:607015,AR
OMIM:607016,AR
OMIM:607017,AD
OMIM:607039,AR
OMIM:607060,AD
OMIM:607078,AD
OMIM:607080,AR
OMIM:607084,AR
OMIM:607088,AR
OMIM:607091,AR
OMIM:607095,AR
OMIM:607101,AR
OMIM:607115,AD
OMIM:607131,AR
OMIM:607136,AD
OMIM:607143,AR
OMIM:607151,AD;AR
OMIM:607152,AD
OMIM:607155,AR
OMIM:607174,AD
OMIM:607196,AR
OMIM:607200,AR
OMIM:607208,AD
OMIM:607225,AR
OMIM:607236,AR
OMIM:607239,AR
OMIM:607250,AR
OMIM:607259,AD;AR
OMIM:607271,AR
OMIM:607278,AD
OMIM:607313,AR
OMIM:607317,AR
OMIM:607323,AD
OMIM:607326,AR
OMIM:607330,AR
OMIM:607346,AD
OMIM:607361,AR
OMIM:607364,AR
OMIM:607371,AD
OMIM:607398,AR
OMIM:607411,AR
OMIM:607417,AR
OMIM:607426,AR
OMIM:607432,AD
OMIM:607450,AD
OMIM:607453,AD
OMIM:607454,AD
OMIM:607458,AD
OMIM:607459,AR
OMIM:607473,AR
OMIM:607475,AR
OMIM:607476,AR
OMIM:607482,AD
OMIM:607483,AR
OMIM:607485,AD
OMIM:607487,AD
OMIM:607488,AD
OMIM:607498,AD
OMIM:607501,AD
OMIM:607508,AD
OMIM:607516,AD
OMIM:607523,AD
OMIM:607539,AR
OMIM:607541,AD
OMIM:607554,AD
OMIM:607565,AD
OMIM:607578,AD
OMIM:607584,AR
OMIM:607594,AR
OMIM:607596,AR
OMIM:607598,AR
OMIM:607602,AD
OMIM:607616,AR
OMIM:607624,AR
OMIM:607625,AR
OMIM:607626,AR
OMIM:607628,AD
OMIM:607631,AD
OMIM:607634,AD
OMIM:607641,AD
OMIM:607644,AD
OMIM:607654,AD
OMIM:607655,AR
OMIM:607671,AD
OMIM:607674,AD
OMIM:607676,AR
OMIM:607677,AD
OMIM:607678,AD
OMIM:607681,AD
OMIM:607682,AD
OMIM:607683,AD
OMIM:607684,AD
OMIM:607688,AD
OMIM:607694,AR
OMIM:607706,AR
OMIM:607721,AD
OMIM:607731,AR
OMIM:607734,AD;AR
OMIM:607736,AD
OMIM:607745,AD
OMIM:607748,AR
OMIM:607765,AR
OMIM:607778,AR
OMIM:607785,AD
OMIM:607791,AD
OMIM:607812,AR
OMIM:607821,AR
OMIM:607822,AD
OMIM:607823,AR
OMIM:607829,AD
OMIM:607831,AD;AR
OMIM:607836,AD
OMIM:607841,AD
OMIM:607842,AD
OMIM:607847,AD
OMIM:607850,AD
OMIM:607855,AR
OMIM:607859,AD
OMIM:607876,AD
OMIM:607903,AR
OMIM:607906,AR
OMIM:607921,AD
OMIM:607932,AD
OMIM:607936,AR
OMIM:607941,AD
OMIM:607944,AR
OMIM:608013,AR
OMIM:608022,AR
OMIM:608027,AR
OMIM:608029,AR
OMIM:608030,AD
OMIM:608033,AD
OMIM:608051,AD
OMIM:608068,AD
OMIM:608088,AD
OMIM:608089,AD
OMIM:608091,AR
OMIM:608093,AR
OMIM:608096,AD
OMIM:608097,AR
OMIM:608099,AR
OMIM:608104,AR
OMIM:608105,AR
OMIM:608106,AR
OMIM:608115,AD
OMIM:608118,AD
OMIM:608133,AD;AR
OMIM:608149,AD
OMIM:608154,AR
OMIM:608156,AD;AR
OMIM:608161,AD
OMIM:608180,AD
OMIM:608184,AR
OMIM:608189,AD;AR
OMIM:608194,AR
OMIM:608203,AD
OMIM:608217,AD
OMIM:608219,AR
OMIM:608220,AR
OMIM:608224,AD
OMIM:608227,AR
OMIM:608233,AR
OMIM:608236,AD
OMIM:608244,AD
OMIM:608257,AD
OMIM:608264,AR
OMIM:608265,AR
OMIM:608266,AD
OMIM:608320,AD
OMIM:608323,AD
OMIM:608328,AD
OMIM:608340,AR
OMIM:608345,AD
OMIM:608354,AD
OMIM:608358,AD
OMIM:608361,AD
OMIM:608363,AD
OMIM:608367,AD
OMIM:608372,AD
OMIM:608380,AR
OMIM:608389,AD
OMIM:608390,AD
OMIM:608393,AR
OMIM:608394,AD
OMIM:608404,AR
OMIM:608415,AR
OMIM:608423,AD
OMIM:608443,AR
OMIM:608456,AR
OMIM:608470,AD
OMIM:608471,AD
OMIM:608474,AD
OMIM:608540,AR
OMIM:608553,AR
OMIM:608565,AR
OMIM:608567,AR
OMIM:608569,AD
OMIM:608572,AR
OMIM:608583,AD
OMIM:608594,AR
OMIM:608600,AD
OMIM:608611,AR
OMIM:608612,AR
OMIM:608615,AD
OMIM:608624,AR
OMIM:608627,AD
OMIM:608629,AR
OMIM:608634,AD
OMIM:608636,AD
OMIM:608641,AD
OMIM:608643,AR
OMIM:608644,AR
OMIM:608645,AD
OMIM:608647,AR
OMIM:608649,AR
OMIM:608652,AD
OMIM:608653,AR
OMIM:608654,AR
OMIM:608673,AD
OMIM:608681,AR
OMIM:608687,AD
OMIM:608688,AR
OMIM:608703,AD
OMIM:608709,AD
OMIM:608716,AR
OMIM:608728,AR
OMIM:608747,AR
OMIM:608751,AD;AR
OMIM:608758,AD
OMIM:608762,AR
OMIM:608768,AD
OMIM:608776,AR
OMIM:608779,AR
OMIM:608782,AR
OMIM:608799,AR
OMIM:608800,AR
OMIM:608804,AR
OMIM:608805,AD
OMIM:608807,AR
OMIM:608808,AD
OMIM:608810,AD
OMIM:608836,AR
OMIM:608837,AD
OMIM:608840,AR
OMIM:608850,AD
OMIM:608864,AD
OMIM:608874,AD
OMIM:608885,AD
OMIM:608890,AR
OMIM:608895,AD
OMIM:608898,AR
OMIM:608902,AR
OMIM:608907,AD
OMIM:608908,AD
OMIM:608930,AD;AR
OMIM:608931,AR
OMIM:608940,AR
OMIM:608957,AR
OMIM:608970,AD
OMIM:608971,AR
OMIM:608978,AD
OMIM:608980,AR
OMIM:608984,AD
OMIM:608988,AD
OMIM:608995,AD
OMIM:608996,AD
OMIM:609006,AR
OMIM:609015,AR
OMIM:609016,AR
OMIM:609021,AR
OMIM:609033,AR
OMIM:609039,AD
OMIM:609040,AD
OMIM:609041,AR
OMIM:609048,AD
OMIM:609049,AR
OMIM:609052,AR
OMIM:609053,AR
OMIM:609054,AR
OMIM:609055,AR
OMIM:609056,AR
OMIM:609057,AR
OMIM:609060,AR
OMIM:609069,AR
OMIM:609115,AD
OMIM:609122,AD
OMIM:609128,AD
OMIM:609129,AD
OMIM:609136,AD
OMIM:609140,AD
OMIM:609141,AD
OMIM:609152,AD
OMIM:609153,AD
OMIM:609161,AD
OMIM:609162,AD
OMIM:609165,AD
OMIM:609166,AD
OMIM:609180,AR
OMIM:609192,AD
OMIM:609195,AR
OMIM:609197,AR
OMIM:609200,AD
OMIM:609218,AR
OMIM:609220,AR
OMIM:609222,AD
OMIM:609223,AR
OMIM:609227,AR
OMIM:609241,AR
OMIM:609242,AR
OMIM:609253,AD
OMIM:609254,AR
OMIM:609255,AD
OMIM:609260,AD
OMIM:609265,AD
OMIM:609270,AR
OMIM:609273,AD
OMIM:609283,AD
OMIM:609284,AD;AR
OMIM:609285,AD
OMIM:609286,AD
OMIM:609289,AD
OMIM:609304,AR
OMIM:609306,AD
OMIM:609308,AR
OMIM:609310,AD
OMIM:609311,AR
OMIM:609313,AR
OMIM:609322,AD
OMIM:609324,AD
OMIM:609325,AR
OMIM:609340,AR
OMIM:609352,AD
OMIM:609376,AR
OMIM:609384,AD
OMIM:609425,AD
OMIM:609428,AR
OMIM:609432,AR
OMIM:609438,AR
OMIM:609439,AR
OMIM:609441,AR
OMIM:609446,AD
OMIM:609452,AD
OMIM:609454,AD
OMIM:609460,AR
OMIM:609465,AR
OMIM:609470,AD
OMIM:609500,AR
OMIM:609508,AD
OMIM:609524,AD
OMIM:609528,AR
OMIM:609533,AR
OMIM:609536,AR
OMIM:609541,AR
OMIM:609549,AR
OMIM:609560,AR
OMIM:609566,AD
OMIM:609583,AR
OMIM:609597,AD
OMIM:609612,AD
OMIM:609620,AD
OMIM:609621,AD
OMIM:609622,AD
OMIM:609625,AD
OMIM:609628,AR
OMIM:609634,AD
OMIM:609636,AD
OMIM:609637,AD
OMIM:609638,AR
OMIM:609640,AD
OMIM:609646,AR
OMIM:609647,AR
OMIM:609649,AD
OMIM:609654,AR
OMIM:609655,AR
OMIM:609698,AR
OMIM:609706,AR
OMIM:609727,AD
OMIM:609734,AR
OMIM:609741,AD;AR
OMIM:609757,AD
OMIM:609796,AR
OMIM:609800,AD
OMIM:609808,AD
OMIM:609812,AD
OMIM:609813,AR
OMIM:609814,AD;AR
OMIM:609820,AD
OMIM:609821,AR
OMIM:609823,AR
OMIM:609886,AD
OMIM:609909,AD
OMIM:609913,AR
OMIM:609915,AD
OMIM:609923,AD
OMIM:609924,AR
OMIM:609941,AR
OMIM:609942,AD
OMIM:609944,AR
OMIM:609945,AD
OMIM:609946,AR
OMIM:609952,AR
OMIM:609965,AD
OMIM:609968,AD
OMIM:609975,AR
OMIM:609981,AR
OMIM:610003,AR
OMIM:610006,AR
OMIM:610015,AR
OMIM:610017,AD
OMIM:610019,AR
OMIM:610021,AD
OMIM:610023,AD
OMIM:610024,AD;AR
OMIM:610031,AD
OMIM:610042,AR
OMIM:610048,AD
OMIM:610069,AD
OMIM:610090,AR
OMIM:610092,AR
OMIM:610093,AR
OMIM:610099,AD
OMIM:610100,AD
OMIM:610102,AR
OMIM:610125,AD
OMIM:610127,AR
OMIM:610131,AD
OMIM:610140,AD
OMIM:610143,AR
OMIM:610153,AR
OMIM:610154,AR
OMIM:610156,AR
OMIM:610158,AD
OMIM:610163,AR
OMIM:610168,AD
OMIM:610181,AR
OMIM:610185,AR
OMIM:610188,AR
OMIM:610189,AR
OMIM:610193,AD
OMIM:610198,AR
OMIM:610199,AR
OMIM:610202,AD
OMIM:610204,AR
OMIM:610205,AD
OMIM:610208,AD
OMIM:610209,AD
OMIM:610212,AR
OMIM:610217,AR
OMIM:610220,AR
OMIM:610227,AD
OMIM:610244,AD
OMIM:610245,AD
OMIM:610246,AD
OMIM:610248,AR
OMIM:610250,AD
OMIM:610251,AD
OMIM:610253,AD
OMIM:610256,AR
OMIM:610265,AR
OMIM:610279,AR
OMIM:610282,AD;AR
OMIM:610283,AR
OMIM:610293,AR
OMIM:610297,AD
OMIM:610313,AR
OMIM:610329,AR
OMIM:610333,AR
OMIM:610338,AD
OMIM:610353,AD
OMIM:610356,AR
OMIM:610357,AD;AR
OMIM:610359,AD
OMIM:610370,AR
OMIM:610374,AD
OMIM:610377,AR
OMIM:610381,AD
OMIM:610382,AD
OMIM:610419,AR
OMIM:610420,AD
OMIM:610422,AR
OMIM:610425,AD
OMIM:610427,AR
OMIM:610442,AR
OMIM:610443,AD
OMIM:610444,AD
OMIM:610445,AD
OMIM:610448,AD
OMIM:610455,AR
OMIM:610460,AR
OMIM:610474,AD;AR
OMIM:610475,AD
OMIM:610476,AD;AR
OMIM:610478,AR
OMIM:610489,AD
OMIM:610498,AR
OMIM:610505,AR
OMIM:610508,AD
OMIM:610532,AR
OMIM:610535,AD
OMIM:610536,AD
OMIM:610539,AR
OMIM:610542,AR
OMIM:610543,AD
OMIM:610551,AR
OMIM:610582,AD
OMIM:610599,AR
OMIM:610600,AR
OMIM:610612,AR
OMIM:610618,AD
OMIM:610623,AD;AR
OMIM:610628,AD
OMIM:610629,AD
OMIM:610644,AR
OMIM:610651,AR
OMIM:610655,AD
OMIM:610678,AR
OMIM:610682,AR
OMIM:610687,AR
OMIM:610688,AR
OMIM:610698,AD
OMIM:610706,AR
OMIM:610708,AD
OMIM:610717,AR
OMIM:610725,AR
OMIM:610733,AD
OMIM:610738,AR
OMIM:610743,AR
OMIM:610753,AD;AR
OMIM:610755,AD
OMIM:610756,AR
OMIM:610758,AR
OMIM:610759,AD
OMIM:610768,AR
OMIM:610773,AR
OMIM:610797,AR
OMIM:610798,AR
OMIM:610805,AD
OMIM:610828,AD
OMIM:610829,AD
OMIM:610832,AR
OMIM:610840,AD
OMIM:610842,AR
OMIM:610852,AR
OMIM:610878,AD
OMIM:610896,AD
OMIM:610913,AD
OMIM:610915,AR
OMIM:610921,AR
OMIM:610947,AD
OMIM:610951,AR
OMIM:610954,AD
OMIM:610965,AR
OMIM:610967,AD
OMIM:610968,AR
OMIM:610978,AD
OMIM:610984,AR
OMIM:610992,AR
OMIM:611022,AR
OMIM:611031,AD
OMIM:611038,AR
OMIM:611040,AR
OMIM:611067,AR
OMIM:611087,AR
OMIM:611090,AR
OMIM:611091,AR
OMIM:611092,AR
OMIM:611093,AR
OMIM:611095,AR
OMIM:611096,AR
OMIM:611097,AR
OMIM:611102,AR
OMIM:611105,AR
OMIM:611107,AR
OMIM:611126,AR
OMIM:611131,AD;AR
OMIM:611134,AR
OMIM:611147,AD
OMIM:611174,AR
OMIM:611182,AR
OMIM:611209,AR
OMIM:611225,AR
OMIM:611228,AR
OMIM:611252,AR
OMIM:611263,AR
OMIM:611283,AR
OMIM:611284,AD
OMIM:611302,AR
OMIM:611307,AR
OMIM:611363,AD
OMIM:611364,AD
OMIM:611369,AR
OMIM:611376,AR
OMIM:611377,AD
OMIM:611383,AR
OMIM:611390,AR
OMIM:611391,AD;AR
OMIM:611407,AD
OMIM:611431,AD
OMIM:611451,AR
OMIM:611489,AD;AR
OMIM:611490,AR
OMIM:611493,AD
OMIM:611497,AR
OMIM:611498,AR
OMIM:611521,AR
OMIM:611523,AR
OMIM:611528,AD
OMIM:611543,AD
OMIM:611544,AD;AR
OMIM:611548,AD
OMIM:611553,AD
OMIM:611554,AD
OMIM:611555,AR
OMIM:611556,AR
OMIM:611560,AR
OMIM:611561,AR
OMIM:611571,AD
OMIM:611572,AD
OMIM:611584,AD
OMIM:611588,AR
OMIM:611590,AR
OMIM:611597,AD
OMIM:611603,AD
OMIM:611615,AR
OMIM:611630,AD
OMIM:611631,AD
OMIM:611634,AD
OMIM:611637,AD
OMIM:611638,AD
OMIM:611694,AR
OMIM:611705,AR
OMIM:611706,AD
OMIM:611717,AD
OMIM:611718,AR
OMIM:611719,AR
OMIM:611721,AR
OMIM:611722,AR
OMIM:611726,AR
OMIM:611755,AR
OMIM:611762,AD
OMIM:611773,AD
OMIM:611777,AD
OMIM:611783,AD
OMIM:611788,AD
OMIM:611804,AD;AR
OMIM:611808,AD
OMIM:611809,AR
OMIM:611812,AR
OMIM:611816,AD
OMIM:611818,AD
OMIM:611819,AD
OMIM:611820,AD
OMIM:611863,AD
OMIM:611875,AD
OMIM:611876,AD
OMIM:611878,AD
OMIM:611879,AD
OMIM:611880,AR
OMIM:611881,AR
OMIM:611884,AR
OMIM:611890,AR
OMIM:611895,AD
OMIM:611907,AD
OMIM:611926,AR
OMIM:611929,AD
OMIM:611936,AD
OMIM:611938,AR
OMIM:611943,AR
OMIM:611944,AD
OMIM:611945,AD
OMIM:611961,AR
OMIM:611962,AD
OMIM:612001,AD
OMIM:612004,AD
OMIM:612015,AR
OMIM:612016,AR
OMIM:612018,AD
OMIM:612020,AR
OMIM:612067,AR
OMIM:612069,AD
OMIM:612073,AR
OMIM:612075,AR
OMIM:612076,AD;AR
OMIM:612079,AR
OMIM:612089,AD
OMIM:612095,AR
OMIM:612096,AD
OMIM:612097,AD
OMIM:612098,AD
OMIM:612109,AR
OMIM:612119,AR
OMIM:612124,AD
OMIM:612126,AD
OMIM:612132,AD
OMIM:612138,AR
OMIM:612158,AD
OMIM:612164,AD
OMIM:612165,AR
OMIM:612198,AD
OMIM:612199,AR
OMIM:612201,AD
OMIM:612225,AD
OMIM:612227,AD;AR
OMIM:612233,AR
OMIM:612240,AD
OMIM:612247,AD
OMIM:612260,AR
OMIM:612269,AD
OMIM:612281,AR
OMIM:612284,AR
OMIM:612285,AR
OMIM:612286,AD
OMIM:612287,AD
OMIM:612289,AD
OMIM:612290,AD;AR
OMIM:612291,AR
OMIM:612292,AD
OMIM:612300,AR
OMIM:612301,AR
OMIM:612304,AR
OMIM:612313,AD
OMIM:612319,AR
OMIM:612335,AD
OMIM:612336,AD
OMIM:612337,AD
OMIM:612347,AR
OMIM:612348,AD
OMIM:612350,AR
OMIM:612353,AD
OMIM:612354,AD
OMIM:612356,AD
OMIM:612359,AD
OMIM:612370,AD
OMIM:612379,AR
OMIM:612387,AD
OMIM:612389,AR
OMIM:612390,AR
OMIM:612394,AR
OMIM:612406,AR
OMIM:612416,AD;AR
OMIM:612422,AD
OMIM:612423,AR
OMIM:612431,AD
OMIM:612433,AR
OMIM:612437,AR
OMIM:612438,AD
OMIM:612444,AR
OMIM:612446,AR
OMIM:612447,AR
OMIM:612462,AD
OMIM:612463,AD
OMIM:612469,AD
OMIM:612474,AD
OMIM:612475,AD
OMIM:612518,AR
OMIM:612526,AR
OMIM:612527,AD
OMIM:612528,AD
OMIM:612529,AR
OMIM:612530,AD
OMIM:612539,AD
OMIM:612540,AR
OMIM:612541,AR
OMIM:612555,AD
OMIM:612561,AD
OMIM:612562,AD
OMIM:612563,AD
OMIM:612567,AR
OMIM:612572,AR
OMIM:612576,AD
OMIM:612577,AD
OMIM:612580,AD
OMIM:612581,AD
OMIM:612591,AD
OMIM:612621,AD
OMIM:612631,AR
OMIM:612642,AD
OMIM:612643,AD
OMIM:612644,AD
OMIM:612645,AR
OMIM:612649,AR
OMIM:612650,AR
OMIM:612651,AR
OMIM:612653,AD
OMIM:612656,AD
OMIM:612657,AD;AR
OMIM:612674,AR
OMIM:612690,AR
OMIM:612691,AR
OMIM:612692,AR
OMIM:612702,AD
OMIM:612703,AR
OMIM:612712,AD;AR
OMIM:612713,AR
OMIM:612714,AR
OMIM:612716,AD;AR
OMIM:612717,AD
OMIM:612718,AR
OMIM:612731,AR
OMIM:612736,AR
OMIM:612740,AR
OMIM:612775,AR
OMIM:612780,AR
OMIM:612781,AR
OMIM:612782,AR
OMIM:612783,AR
OMIM:612789,AR
OMIM:612794,AD
OMIM:612798,AD
OMIM:612813,AR
OMIM:612838,AD
OMIM:612840,AR
OMIM:612841,AD
OMIM:612843,AD
OMIM:612847,AR
OMIM:612852,AR
OMIM:612863,AD
OMIM:612868,AD
OMIM:612877,AR
OMIM:612885,AR
OMIM:612908,AD
OMIM:612916,AR
OMIM:612917,AD
OMIM:612921,AR
OMIM:612922,AD;AR
OMIM:612923,AD
OMIM:612924,AD
OMIM:612925,AD
OMIM:612926,AD
OMIM:612932,AR
OMIM:612933,AR
OMIM:612936,AR
OMIM:612937,AR
OMIM:612938,AR
OMIM:612940,AR
OMIM:612943,AD
OMIM:612946,AR
OMIM:612948,AR
OMIM:612949,AR
OMIM:612951,AR
OMIM:612952,AR
OMIM:612953,AR
OMIM:612954,AD
OMIM:612955,AD
OMIM:612956,AD
OMIM:612961,AD
OMIM:612989,AR
OMIM:612997,AR
OMIM:612998,AD
OMIM:612999,AD
OMIM:613000,AD
OMIM:613002,AD;AR
OMIM:613003,AD
OMIM:613005,AD
OMIM:613011,AR
OMIM:613013,AD
OMIM:613021,AD
OMIM:613026,AD
OMIM:613027,AR
OMIM:613029,AR
OMIM:613038,AD;AR
OMIM:613060,AD
OMIM:613068,AR
OMIM:613070,AR
OMIM:613071,AD
OMIM:613073,AR
OMIM:613074,AD
OMIM:613075,AR
OMIM:613076,AR
OMIM:613077,AD
OMIM:613078,AR
OMIM:613079,AR
OMIM:613080,AR
OMIM:613086,AR
OMIM:613087,AD
OMIM:613091,AR
OMIM:613092,AD
OMIM:613093,AR
OMIM:613094,AD
OMIM:613095,AD
OMIM:613096,AD
OMIM:613101,AR
OMIM:613102,AR
OMIM:613105,AD
OMIM:613107,AD
OMIM:613108,AR
OMIM:613112,AD
OMIM:613115,AR
OMIM:613116,AD
OMIM:613118,AD;AR
OMIM:613119,AD
OMIM:613120,AD
OMIM:613122,AD
OMIM:613124,AR
OMIM:613135,AR
OMIM:613144,AD
OMIM:613148,AR
OMIM:613150,AR
OMIM:613151,AR
OMIM:613152,AR
OMIM:613153,AR
OMIM:613154,AR
OMIM:613155,AR
OMIM:613156,AR
OMIM:613157,AR
OMIM:613158,AR
OMIM:613159,AR
OMIM:613161,AR
OMIM:613162,AR
OMIM:613163,AR
OMIM:613172,AD
OMIM:613177,AR
OMIM:613179,AR
OMIM:613192,AR
OMIM:613193,AR
OMIM:613194,AD
OMIM:613195,AR
OMIM:613204,AR
OMIM:613205,AD
OMIM:613206,AR
OMIM:613211,AR
OMIM:613216,AR
OMIM:613217,AR
OMIM:613224,AD
OMIM:613225,AR
OMIM:613227,AR
OMIM:613229,AD
OMIM:613235,AR
OMIM:613237,AD
OMIM:613239,AD
OMIM:613243,AD
OMIM:613244,AD
OMIM:613251,AD
OMIM:613252,AD
OMIM:613254,AD
OMIM:613255,AD
OMIM:613265,AD;AR
OMIM:613266,AD
OMIM:613267,AD
OMIM:613268,AD
OMIM:613280,AR
OMIM:613285,AR
OMIM:613286,AD
OMIM:613287,AD
OMIM:613291,AR
OMIM:613307,AR
OMIM:613308,AD
OMIM:613309,AD
OMIM:613310,AD
OMIM:613312,AR
OMIM:613313,AR
OMIM:613319,AR
OMIM:613320,AR
OMIM:613325,AD
OMIM:613327,AR
OMIM:613328,AR
OMIM:613329,AD;AR
OMIM:613330,AR
OMIM:613339,AD
OMIM:613341,AR
OMIM:613345,AD
OMIM:613353,AD
OMIM:613364,AD
OMIM:613370,AD
OMIM:613371,AD
OMIM:613375,AD
OMIM:613376,AD
OMIM:613382,AD
OMIM:613385,AR
OMIM:613388,AR
OMIM:613390,AR
OMIM:613391,AR
OMIM:613392,AR
OMIM:613398,AR
OMIM:613402,AR
OMIM:613404,AR
OMIM:613406,AD
OMIM:613411,AR
OMIM:613424,AD
OMIM:613426,AD
OMIM:613428,AR
OMIM:613435,AD;AR
OMIM:613443,AD
OMIM:613451,AR
OMIM:613453,AR
OMIM:613454,AD
OMIM:613456,AR
OMIM:613458,AD
OMIM:613464,AR
OMIM:613470,AR
OMIM:613471,AD
OMIM:613477,AD
OMIM:613480,AD
OMIM:613485,AD
OMIM:613489,AR
OMIM:613490,AR
OMIM:613493,AR
OMIM:613494,AR
OMIM:613495,AR
OMIM:613496,AR
OMIM:613500,AR
OMIM:613501,AR
OMIM:613502,AR
OMIM:613506,AD
OMIM:613507,AR
OMIM:613517,AR
OMIM:613530,AD
OMIM:613546,AR
OMIM:613550,AR
OMIM:613554,AD;AR
OMIM:613558,AD
OMIM:613559,AR
OMIM:613561,AR
OMIM:613563,AD
OMIM:613571,AR
OMIM:613573,AR
OMIM:613575,AR
OMIM:613576,AR
OMIM:613581,AR
OMIM:613582,AR
OMIM:613587,AD
OMIM:613603,AD
OMIM:613606,AR
OMIM:613608,AD
OMIM:613610,AR
OMIM:613611,AR
OMIM:613612,AR
OMIM:613615,AR
OMIM:613616,AR
OMIM:613617,AR
OMIM:613618,AD
OMIM:613625,AR
OMIM:613628,AD
OMIM:613630,AR
OMIM:613640,AD
OMIM:613641,AR
OMIM:613642,AR
OMIM:613643,AD
OMIM:613646,AR
OMIM:613647,AR
OMIM:613652,AR
OMIM:613656,AD
OMIM:613657,AD
OMIM:613658,AR
OMIM:613660,AR
OMIM:613661,AR
OMIM:613662,AR
OMIM:613668,AR
OMIM:613670,AD
OMIM:613671,AR
OMIM:613672,AR
OMIM:613673,AD
OMIM:613674,AD
OMIM:613675,AD
OMIM:613676,AR
OMIM:613677,AD
OMIM:613678,AR
OMIM:613679,AR
OMIM:613680,AR
OMIM:613681,AD
OMIM:613684,AD
OMIM:613685,AR
OMIM:613686,AR
OMIM:613688,AD
OMIM:613689,AD
OMIM:613690,AD
OMIM:613693,AD
OMIM:613694,AD
OMIM:613695,AD
OMIM:613697,AD
OMIM:613702,AD
OMIM:613703,AD
OMIM:613704,AD
OMIM:613706,AD
OMIM:613707,AD
OMIM:613708,AD
OMIM:613710,AR
OMIM:613711,AD
OMIM:613712,AD
OMIM:613717,AD;AR
OMIM:613718,AR
OMIM:613720,AD
OMIM:613721,AD
OMIM:613722,AR
OMIM:613723,AR
OMIM:613724,AR
OMIM:613728,AR
OMIM:613730,AR
OMIM:613731,AD;AR
OMIM:613735,AD
OMIM:613736,AD
OMIM:613737,AD
OMIM:613744,AR
OMIM:613750,AD
OMIM:613751,AD
OMIM:613752,AR
OMIM:613756,AR
OMIM:613758,AR
OMIM:613759,AR
OMIM:613762,AD
OMIM:613763,AD;AR
OMIM:613765,AD
OMIM:613767,AR
OMIM:613769,AD;AR
OMIM:613776,AD
OMIM:613779,AR
OMIM:613780,AD
OMIM:613789,AR
OMIM:613790,AR
OMIM:613791,AR
OMIM:613792,AD
OMIM:613793,AR
OMIM:613794,AR
OMIM:613795,AD
OMIM:613796,AR
OMIM:613800,AR
OMIM:613801,AR
OMIM:613803,AR
OMIM:613804,AR
OMIM:613805,AR
OMIM:613807,AR
OMIM:613808,AR
OMIM:613809,AR
OMIM:613810,AR
OMIM:613811,AR
OMIM:613812,AR
OMIM:613818,AR
OMIM:613819,AR
OMIM:613820,AD;AR
OMIM:613823,AR
OMIM:613824,AR
OMIM:613826,AR
OMIM:613827,AD
OMIM:613829,AR
OMIM:613830,AR
OMIM:613834,AD
OMIM:613835,AR
OMIM:613837,AD
OMIM:613838,AD
OMIM:613839,AR
OMIM:613843,AR
OMIM:613845,AR
OMIM:613848,AR
OMIM:613849,AR
OMIM:613854,AD
OMIM:613855,AD
OMIM:613856,AR
OMIM:613857,AD
OMIM:613860,AR
OMIM:613861,AR
OMIM:613862,AR
OMIM:613863,AD
OMIM:613865,AR
OMIM:613869,AR
OMIM:613870,AD
OMIM:613873,AD
OMIM:613874,AD
